"comp"	"gene_id"	"gene_name"	"gene_type"	"padj"	"log2FoldChange"	"baseMean"	"auc"
"1"	"MISC<>bacterial_infection"	"ENSG00000137710.17"	"RDX"	"protein_coding"	4.38113284031638e-08	1.31000917178189	88.4378813687967	0.877104377104377
"2"	"MISC<>bacterial_infection"	"ENSG00000026508.20"	"CD44"	"protein_coding"	4.55943314645084e-06	-1.10041975393634	91.9081976019186	0.865881032547699
"3"	"MISC<>bacterial_infection"	"ENSG00000138411.13"	"HECW2"	"protein_coding"	1.64228717623008e-10	2.49062321821663	85.7483734491411	0.850729517396184
"4"	"MISC<>bacterial_infection"	"ENSG00000131016.17"	"AKAP12"	"protein_coding"	1.62306828634697e-09	2.59264413125013	109.998821362523	0.848484848484849
"5"	"MISC<>bacterial_infection"	"ENSG00000085265.11"	"FCN1"	"protein_coding"	0.000271574646453427	-1.46189739271044	173.536095397458	0.816498316498317
"6"	"MISC<>bacterial_infection"	"ENSG00000038427.16"	"VCAN"	"protein_coding"	7.17621934089609e-12	-2.49182647668253	120.722065341321	0.813692480359147
"7"	"MISC<>bacterial_infection"	"ENSG00000124942.14"	"AHNAK"	"protein_coding"	2.88258593720492e-07	-1.16328165206385	329.864349906739	0.813131313131313
"8"	"MISC<>bacterial_infection"	"ENSG00000221983.8"	"UBA52"	"protein_coding"	0.000601619513077929	-0.434539298437032	159.969927446687	0.795735129068462
"9"	"MISC<>bacterial_infection"	"ENSG00000112419.14"	"PHACTR2"	"protein_coding"	0.000186402079766395	0.725382186958258	72.772049970065	0.790684624017957
"10"	"MISC<>bacterial_infection"	"ENSG00000178209.16"	"PLEC"	"protein_coding"	0.000112030034227337	-0.947925760162208	111.307817732618	0.787878787878788
"11"	"MISC<>bacterial_infection"	"ENSG00000117091.10"	"CD48"	"protein_coding"	0.000861729389886175	-0.607688843731085	54.4474624149498	0.781705948372615
"12"	"MISC<>bacterial_infection"	"ENSG00000110841.14"	"PPFIBP1"	"protein_coding"	1.0174428268068e-05	1.30235391768943	54.2252592280072	0.781705948372615
"13"	"MISC<>bacterial_infection"	"ENSG00000168066.21"	"SF1"	"protein_coding"	0.000289223332337665	-0.334559197207507	106.45869116962	0.777777777777778
"14"	"MISC<>bacterial_infection"	"ENSG00000064393.16"	"HIPK2"	"protein_coding"	0.000417195662443921	0.453338575112406	234.813856814473	0.771043771043771
"15"	"MISC<>bacterial_infection"	"ENSG00000108107.15"	"RPL28"	"protein_coding"	0.000601619513077929	-0.597281076516819	419.104771328868	0.767115600448934
"16"	"MISC<>bacterial_infection"	"ENSG00000184640.20"	"SEPTIN9"	"protein_coding"	0.000650353798479846	-0.519198523718089	162.066140230527	0.765432098765432
"17"	"MISC<>bacterial_infection"	"ENSG00000019582.16"	"CD74"	"protein_coding"	0.000855247487223444	-0.843605199365836	245.990688714987	0.761503928170595
"18"	"MISC<>bacterial_infection"	"ENSG00000090382.7"	"LYZ"	"protein_coding"	0.00298171222517888	-0.940930083847138	257.423753626616	0.760942760942761
"19"	"MISC<>bacterial_infection"	"ENSG00000188536.13"	"HBA2"	"protein_coding"	0.000531176512093098	-1.29887161575882	179.216374831866	0.760381593714927
"20"	"MISC<>bacterial_infection"	"ENSG00000124172.10"	"ATP5F1E"	"protein_coding"	0.00585535213277143	-0.472801727783623	143.279117312718	0.757014590347924
"21"	"MISC<>bacterial_infection"	"ENSG00000198160.15"	"MIER1"	"protein_coding"	0.0152938926012488	0.305261694259191	88.5960345553391	0.755331088664422
"22"	"MISC<>bacterial_infection"	"ENSG00000160255.18"	"ITGB2"	"protein_coding"	0.0012043327840214	-1.01292536490848	81.4307174599359	0.75364758698092
"23"	"MISC<>bacterial_infection"	"ENSG00000170889.14"	"RPS9"	"protein_coding"	0.0083907003498895	-0.489366578294337	174.991873766085	0.753086419753086
"24"	"MISC<>bacterial_infection"	"ENSG00000103653.17"	"CSK"	"protein_coding"	0.00256308954849009	-0.475285350298276	84.673332141928	0.747474747474747
"25"	"MISC<>bacterial_infection"	"ENSG00000171858.18"	"RPS21"	"protein_coding"	0.00445950719757464	-0.696033566864122	143.295324045258	0.746913580246914
"26"	"MISC<>bacterial_infection"	"ENSG00000148180.21"	"GSN"	"protein_coding"	0.000260532717850031	0.856541077968711	116.428556152111	0.745791245791246
"27"	"MISC<>bacterial_infection"	"ENSG00000118900.15"	"UBN1"	"protein_coding"	0.0031461664833138	0.354106337668274	51.2212883488722	0.74354657687991
"28"	"MISC<>bacterial_infection"	"ENSG00000147526.20"	"TACC1"	"protein_coding"	0.00128192106308406	0.600871500914036	103.900610456752	0.742985409652076
"29"	"MISC<>bacterial_infection"	"ENSG00000184863.11"	"RBM33"	"protein_coding"	0.000801967350877558	-0.430766464197634	74.8292190022054	0.739618406285073
"30"	"MISC<>bacterial_infection"	"ENSG00000110958.16"	"PTGES3"	"protein_coding"	0.00163244488396132	-0.389500675507628	97.5369101043714	0.739057239057239
"31"	"MISC<>bacterial_infection"	"ENSG00000100599.16"	"RIN3"	"protein_coding"	0.0139790113142932	-0.484406154718946	55.5191415895939	0.738496071829405
"32"	"MISC<>bacterial_infection"	"ENSG00000157654.19"	"PALM2AKAP2"	"protein_coding"	0.00399101730449556	0.588384661246685	136.402579742407	0.738496071829405
"33"	"MISC<>bacterial_infection"	"ENSG00000179218.15"	"CALR"	"protein_coding"	0.00206712992405069	-0.52157159189553	78.8370698594774	0.738496071829405
"34"	"MISC<>bacterial_infection"	"ENSG00000134352.20"	"IL6ST"	"protein_coding"	0.000543461955721054	1.08942005023283	111.31083759405	0.737373737373737
"35"	"MISC<>bacterial_infection"	"ENSG00000213741.11"	"RPS29"	"protein_coding"	0.0165836103598736	-0.634060854805513	55.1124051395645	0.735129068462402
"36"	"MISC<>bacterial_infection"	"ENSG00000104529.18"	"EEF1D"	"protein_coding"	0.0128335103774511	-0.410283045399367	203.329905096262	0.732323232323232
"37"	"MISC<>bacterial_infection"	"ENSG00000104765.16"	"BNIP3L"	"protein_coding"	0.00657576703989354	-0.76792552882672	274.64791824278	0.731762065095398
"38"	"MISC<>bacterial_infection"	"ENSG00000130816.17"	"DNMT1"	"protein_coding"	0.0109272784458801	-0.332412279866619	73.6017265034916	0.730078563411897
"39"	"MISC<>bacterial_infection"	"ENSG00000108298.12"	"RPL19"	"protein_coding"	0.0116101139570361	-0.511110979428882	742.80451337266	0.728956228956229
"40"	"MISC<>bacterial_infection"	"ENSG00000115268.10"	"RPS15"	"protein_coding"	0.00657576703989354	-0.510409433404111	173.298667028444	0.728956228956229
"41"	"MISC<>bacterial_infection"	"ENSG00000163131.12"	"CTSS"	"protein_coding"	2.12305870262049e-05	-1.157850272469	95.4385032085697	0.728956228956229
"42"	"MISC<>bacterial_infection"	"ENSG00000167658.16"	"EEF2"	"protein_coding"	0.00852624928602438	-0.456474079500549	608.059743889309	0.728956228956229
"43"	"MISC<>bacterial_infection"	"ENSG00000134516.18"	"DOCK2"	"protein_coding"	0.003396661349542	-0.539326860903384	99.524192518047	0.726150392817059
"44"	"MISC<>bacterial_infection"	"ENSG00000113387.12"	"SUB1"	"protein_coding"	0.0133001523996905	-0.338439048441601	52.9484383539211	0.723905723905724
"45"	"MISC<>bacterial_infection"	"ENSG00000196235.14"	"SUPT5H"	"protein_coding"	0.0104565004655534	-0.323412606577817	72.329951630555	0.72334455667789
"46"	"MISC<>bacterial_infection"	"ENSG00000112079.9"	"STK38"	"protein_coding"	0.0181327328257354	-0.278281698076204	53.49585198993	0.722783389450056
"47"	"MISC<>bacterial_infection"	"ENSG00000123144.11"	"TRIR"	"protein_coding"	0.0181975201061505	-0.275542341010117	91.0947895959996	0.72053872053872
"48"	"MISC<>bacterial_infection"	"ENSG00000186407.7"	"CD300E"	"protein_coding"	3.25489302501352e-05	-1.78468732032496	51.0777842129816	0.72053872053872
"49"	"MISC<>bacterial_infection"	"ENSG00000122026.11"	"RPL21"	"protein_coding"	0.027024928282214	0.470831881670031	110.892636409245	0.719977553310887
"50"	"MISC<>bacterial_infection"	"ENSG00000026025.16"	"VIM"	"protein_coding"	0.00875740851775311	-0.490850593756626	387.547462645956	0.719416386083053
"51"	"MISC<>bacterial_infection"	"ENSG00000101336.18"	"HCK"	"protein_coding"	0.0050677414710288	-0.779574299149733	83.8459489948158	0.718294051627385
"52"	"MISC<>bacterial_infection"	"ENSG00000187239.17"	"FNBP1"	"protein_coding"	0.0336718997962203	-0.27465538825393	103.491371593313	0.718294051627385
"53"	"MISC<>bacterial_infection"	"ENSG00000171490.13"	"RSL1D1"	"protein_coding"	0.00884650850319774	-0.371107570723595	58.3253387070951	0.716610549943883
"54"	"MISC<>bacterial_infection"	"ENSG00000189060.6"	"H1-0"	"protein_coding"	0.006913114441169	0.565938577858607	79.3596698939411	0.716610549943883
"55"	"MISC<>bacterial_infection"	"ENSG00000149273.15"	"RPS3"	"protein_coding"	0.0141814070769716	-0.460099507743306	380.360651630694	0.716049382716049
"56"	"MISC<>bacterial_infection"	"ENSG00000085832.17"	"EPS15"	"protein_coding"	0.0284895083319116	0.295848254778408	93.7722910013612	0.714365881032548
"57"	"MISC<>bacterial_infection"	"ENSG00000025708.14"	"TYMP"	"protein_coding"	0.00311234763912929	-1.10151400106774	54.0614555322641	0.714365881032548
"58"	"MISC<>bacterial_infection"	"ENSG00000109971.14"	"HSPA8"	"protein_coding"	0.00717969711601742	-0.574415786928268	287.586938813781	0.713804713804714
"59"	"MISC<>bacterial_infection"	"ENSG00000109685.19"	"NSD2"	"protein_coding"	0.0166479266430648	0.455023459396579	57.6061814945657	0.71324354657688
"60"	"MISC<>bacterial_infection"	"ENSG00000176542.10"	"USF3"	"protein_coding"	0.0236870737110467	0.324059408591913	56.5281736260006	0.71324354657688
